Trigger Count=612	Output Count=612	Elapsed Time=06.114	Number of Pulses CH0=2	Number of Pulses CH1=0
ple rate (Hz)=2.50E+8	Min record length=11364	Trigger level (V)=0.1000	Channel 0 threshold (V)=0.0600	Channel 1 threshold (V)=0.0600	Range (microseconds)=40.0000	Pulse 2 delay (microseconds)=1.0000	Lower cut-off frequency (Hz)=3.00E+7
                             	                             
Ch0_time1 (s)	Ch0_amp1 (V)	Ch0_width1 (s)	Ch0_time2 (s)	Ch0_amp2 (V)	Ch0_width2 (s)	Ch1_time1 (s)	Ch1_amp1 (V)	Ch1_width1 (s)	Ch1_time2 (s)	Ch1_amp2 (V)	Ch1_width2 (s)
5.424000E-6	0.699856	2.824930E-8	8.424000E-6	0.144963	2.933675E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.702983	2.783903E-8	8.424000E-6	0.146546	2.943513E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.420000E-6	0.695475	2.776141E-8	8.424000E-6	0.146395	2.876131E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.701568	2.798971E-8	8.428000E-6	0.144154	2.900193E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.700691	2.826732E-8	8.424000E-6	0.148828	2.895077E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.690667	2.837254E-8	8.424000E-6	0.145685	2.934626E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.695208	2.819267E-8	8.424000E-6	0.146731	2.940189E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.696640	2.801757E-8	8.424000E-6	0.143516	2.905302E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.420000E-6	0.700377	2.772445E-8	8.424000E-6	0.146073	2.905255E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.420000E-6	0.698492	2.776474E-8	8.424000E-6	0.147059	2.885180E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.701967	2.802320E-8	8.428000E-6	0.143664	2.912822E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
