Trigger Count=1396	Output Count=527	Elapsed Time=13.958	Number of Pulses CH0=2	Number of Pulses CH1=0
le rate (Hz)=2.50E+8	Min record length=11364	Trigger level (V)=0.1000	Channel 0 threshold (V)=0.0600	Channel 1 threshold (V)=0.0600	Range (microseconds)=40.0000	Pulse 2 delay (microseconds)=1.0000	Lower cut-off frequency (Hz)=3.00E+7
                             	                             
Ch0_time1 (s)	Ch0_amp1 (V)	Ch0_width1 (s)	Ch0_time2 (s)	Ch0_amp2 (V)	Ch0_width2 (s)	Ch1_time1 (s)	Ch1_amp1 (V)	Ch1_width1 (s)	Ch1_time2 (s)	Ch1_amp2 (V)	Ch1_width2 (s)
5.424000E-6	0.702229	2.824202E-8	8.444000E-6	0.063475	2.971893E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.700219	2.799295E-8	8.436000E-6	0.063036	2.853625E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.420000E-6	0.705311	2.772846E-8	8.448000E-6	0.063216	3.026075E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.697446	2.795526E-8	8.448000E-6	0.063649	2.894203E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.688881	2.839240E-8	8.436000E-6	0.062613	2.892833E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.420000E-6	0.699558	2.767972E-8	8.436000E-6	0.064854	2.868538E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.702298	2.808345E-8	8.440000E-6	0.062443	2.905930E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.420000E-6	0.703269	2.785328E-8	8.432000E-6	0.062344	2.977771E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.691950	2.839878E-8	8.444000E-6	0.062539	2.848053E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.699417	2.802587E-8	8.432000E-6	0.064513	2.847073E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.696325	2.839629E-8	8.428000E-6	0.063509	2.940366E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.695351	2.797440E-8	8.436000E-6	0.063787	2.877244E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.698527	2.811101E-8	8.444000E-6	0.063796	2.952209E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.695482	2.816250E-8	8.444000E-6	0.063781	2.992698E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
