Trigger Count=564	Output Count=564	Elapsed Time=05.644	Number of Pulses CH0=2	Number of Pulses CH1=0
ple rate (Hz)=2.50E+8	Min record length=11364	Trigger level (V)=0.1000	Channel 0 threshold (V)=0.0600	Channel 1 threshold (V)=0.0600	Range (microseconds)=40.0000	Pulse 2 delay (microseconds)=1.0000	Lower cut-off frequency (Hz)=3.00E+7
                             	                             
Ch0_time1 (s)	Ch0_amp1 (V)	Ch0_width1 (s)	Ch0_time2 (s)	Ch0_amp2 (V)	Ch0_width2 (s)	Ch1_time1 (s)	Ch1_amp1 (V)	Ch1_width1 (s)	Ch1_time2 (s)	Ch1_amp2 (V)	Ch1_width2 (s)
5.424000E-6	0.693133	2.849416E-8	8.424000E-6	0.285610	2.878473E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.697716	2.817944E-8	8.424000E-6	0.289712	2.901433E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.701598	2.780351E-8	8.424000E-6	0.288387	2.897595E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.420000E-6	0.574885	3.115597E-8	8.424000E-6	0.290187	2.872826E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.699242	2.783006E-8	8.424000E-6	0.292720	2.849469E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.696167	2.807346E-8	8.424000E-6	0.292167	2.869844E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.693423	2.848015E-8	8.424000E-6	0.288896	2.881385E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.699259	2.836350E-8	8.424000E-6	0.286879	2.946131E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.705119	2.800561E-8	8.424000E-6	0.287600	2.908766E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.420000E-6	0.564868	3.103270E-8	8.424000E-6	0.291137	2.876906E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.701578	2.777111E-8	8.424000E-6	0.277002	2.951022E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.697258	2.818588E-8	8.424000E-6	0.288844	2.867135E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.688827	2.834964E-8	8.424000E-6	0.286063	2.879736E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.692554	2.820362E-8	8.424000E-6	0.289127	2.899575E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.699179	2.785411E-8	8.424000E-6	0.289773	2.881103E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.420000E-6	0.670894	2.842274E-8	8.424000E-6	0.293766	2.882070E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.703731	2.788620E-8	8.424000E-6	0.278236	2.935700E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.701497	2.813898E-8	8.424000E-6	0.289927	2.877660E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.695223	2.850879E-8	8.424000E-6	0.291087	2.885971E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.693464	2.825729E-8	8.424000E-6	0.291944	2.928440E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.695327	2.796662E-8	8.424000E-6	0.292104	2.908308E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.420000E-6	0.703006	2.793701E-8	8.424000E-6	0.288985	2.882502E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.420000E-6	0.698722	2.770038E-8	8.424000E-6	0.278155	2.960363E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.697061	2.798807E-8	8.424000E-6	0.290217	2.875785E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.690231	2.816981E-8	8.424000E-6	0.287634	2.881441E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.696101	2.838650E-8	8.424000E-6	0.284970	2.931870E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.698357	2.820014E-8	8.424000E-6	0.284471	2.909182E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.697506	2.776854E-8	8.424000E-6	0.291414	2.892480E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.420000E-6	0.568749	3.109186E-8	8.424000E-6	0.289927	2.870020E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.701690	2.783247E-8	8.424000E-6	0.276285	2.952195E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.701520	2.823736E-8	8.424000E-6	0.287703	2.880814E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.684391	2.825799E-8	8.424000E-6	0.289454	2.890259E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.689160	2.829214E-8	8.424000E-6	0.287399	2.921846E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.702195	2.813776E-8	8.424000E-6	0.286441	2.915986E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.420000E-6	0.702141	2.786511E-8	8.424000E-6	0.289924	2.873921E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.420000E-6	0.698482	2.774462E-8	8.420000E-6	0.278717	2.964996E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.698112	2.789013E-8	8.424000E-6	0.288815	2.860384E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.695033	2.821288E-8	8.424000E-6	0.286207	2.884674E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.694610	2.841366E-8	8.424000E-6	0.288974	2.886143E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.698334	2.838040E-8	8.424000E-6	0.286245	2.940829E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.695548	2.800922E-8	8.424000E-6	0.287648	2.905492E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.420000E-6	0.697145	2.771665E-8	8.424000E-6	0.292050	2.875803E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.420000E-6	0.696282	2.772294E-8	8.424000E-6	0.288474	2.882256E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.695724	2.783604E-8	8.424000E-6	0.288404	2.867471E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.697412	2.833889E-8	8.424000E-6	0.287204	2.900024E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.693931	2.846959E-8	8.424000E-6	0.285198	2.907307E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.697095	2.824251E-8	8.424000E-6	0.286526	2.907101E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.703719	2.803596E-8	8.424000E-6	0.289851	2.912732E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.420000E-6	0.670789	2.849854E-8	8.424000E-6	0.291093	2.893785E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.694987	2.772277E-8	8.424000E-6	0.279482	2.948346E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.699909	2.815954E-8	8.424000E-6	0.289460	2.863261E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.693364	2.851788E-8	8.424000E-6	0.289100	2.881768E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.690443	2.826616E-8	8.424000E-6	0.289559	2.911600E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.694402	2.803693E-8	8.424000E-6	0.290734	2.897985E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.420000E-6	0.695917	2.774893E-8	8.424000E-6	0.292852	2.884271E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.420000E-6	0.699203	2.778781E-8	8.424000E-6	0.277011	2.941600E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.702270	2.795537E-8	8.424000E-6	0.289263	2.862780E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.693406	2.828351E-8	8.424000E-6	0.291515	2.853456E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.691128	2.843033E-8	8.424000E-6	0.290372	2.907138E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.694447	2.811266E-8	8.424000E-6	0.290209	2.901673E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.697245	2.782519E-8	8.424000E-6	0.289299	2.929126E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.420000E-6	0.570808	3.115423E-8	8.424000E-6	0.290136	2.890621E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.698787	2.790614E-8	8.424000E-6	0.290636	2.871762E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.696986	2.833057E-8	8.424000E-6	0.289846	2.868870E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.687425	2.827089E-8	8.424000E-6	0.287404	2.882848E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.697768	2.822003E-8	8.424000E-6	0.288819	2.898471E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.703516	2.802026E-8	8.424000E-6	0.290058	2.883614E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.420000E-6	0.705851	2.779593E-8	8.424000E-6	0.290973	2.878168E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.698127	2.781835E-8	8.424000E-6	0.276994	2.951101E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.695581	2.806954E-8	8.424000E-6	0.291999	2.873511E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.688905	2.834209E-8	8.424000E-6	0.290995	2.890831E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.691785	2.824605E-8	8.424000E-6	0.286021	2.929842E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.698426	2.802958E-8	8.424000E-6	0.290670	2.912090E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.420000E-6	0.700449	2.787833E-8	8.424000E-6	0.288655	2.890557E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.420000E-6	0.700167	2.771006E-8	8.420000E-6	0.277721	2.955822E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.696601	2.794153E-8	8.424000E-6	0.289911	2.888401E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.690749	2.827615E-8	8.424000E-6	0.288344	2.897724E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.692737	2.844832E-8	8.424000E-6	0.287049	2.884272E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.701595	2.820451E-8	8.424000E-6	0.285940	2.906358E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.696738	2.787116E-8	8.424000E-6	0.290716	2.897221E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.420000E-6	0.570112	3.102918E-8	8.424000E-6	0.290435	2.877266E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.695596	2.779784E-8	8.424000E-6	0.287819	2.863569E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.697867	2.822806E-8	8.424000E-6	0.290618	2.884987E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.687522	2.829991E-8	8.424000E-6	0.290732	2.879601E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.696973	2.834002E-8	8.424000E-6	0.287179	2.888523E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.695741	2.794910E-8	8.424000E-6	0.289559	2.904486E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.420000E-6	0.569539	3.105289E-8	8.424000E-6	0.289729	2.890042E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.697247	2.775966E-8	8.424000E-6	0.276139	2.946911E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.690913	2.802874E-8	8.424000E-6	0.291813	2.869484E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.697002	2.843466E-8	8.424000E-6	0.285718	2.891080E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.692466	2.841316E-8	8.424000E-6	0.284221	2.899351E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.696921	2.806451E-8	8.424000E-6	0.290644	2.898721E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.420000E-6	0.701788	2.797288E-8	8.424000E-6	0.290376	2.902877E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.420000E-6	0.699474	2.776745E-8	8.424000E-6	0.279520	2.947320E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.700294	2.798445E-8	8.424000E-6	0.288299	2.856920E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.691736	2.832411E-8	8.424000E-6	0.288727	2.884323E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.692559	2.839054E-8	8.424000E-6	0.285879	2.909792E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.702160	2.783460E-8	8.424000E-6	0.286050	2.897431E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.420000E-6	0.571301	3.114952E-8	8.424000E-6	0.290245	2.876849E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.703267	2.804241E-8	8.424000E-6	0.291076	2.847240E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.695368	2.813423E-8	8.424000E-6	0.292083	2.898329E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.688190	2.839429E-8	8.424000E-6	0.287051	2.932015E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.699104	2.838855E-8	8.424000E-6	0.287466	2.938542E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.702202	2.794841E-8	8.424000E-6	0.288372	2.910851E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.420000E-6	0.669943	2.840726E-8	8.424000E-6	0.290986	2.891879E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.699220	2.787939E-8	8.424000E-6	0.273757	2.915386E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.694988	2.815345E-8	8.424000E-6	0.288086	2.892701E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.694093	2.845406E-8	8.424000E-6	0.288876	2.885282E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.693887	2.823645E-8	8.424000E-6	0.287128	2.913129E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.702788	2.808972E-8	8.424000E-6	0.287739	2.902101E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
