Trigger Count=594	Output Count=594	Elapsed Time=05.935	Number of Pulses CH0=2	Number of Pulses CH1=0
ple rate (Hz)=2.50E+8	Min record length=11364	Trigger level (V)=0.1000	Channel 0 threshold (V)=0.0600	Channel 1 threshold (V)=0.0600	Range (microseconds)=40.0000	Pulse 2 delay (microseconds)=1.0000	Lower cut-off frequency (Hz)=3.00E+7
                             	                             
Ch0_time1 (s)	Ch0_amp1 (V)	Ch0_width1 (s)	Ch0_time2 (s)	Ch0_amp2 (V)	Ch0_width2 (s)	Ch1_time1 (s)	Ch1_amp1 (V)	Ch1_width1 (s)	Ch1_time2 (s)	Ch1_amp2 (V)	Ch1_width2 (s)
5.424000E-6	0.696589	2.802672E-8	8.424000E-6	0.700904	2.898059E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.689870	2.838202E-8	8.424000E-6	0.699633	2.908574E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.692766	2.838880E-8	8.424000E-6	0.692851	2.952556E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.701411	2.819224E-8	8.424000E-6	0.695110	2.940226E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.420000E-6	0.697987	2.775534E-8	8.420000E-6	0.701159	2.927168E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.703199	2.790268E-8	8.424000E-6	0.669953	2.969478E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.697117	2.815118E-8	8.424000E-6	0.698681	2.895219E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.693217	2.848807E-8	8.424000E-6	0.697441	2.921186E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.693388	2.815495E-8	8.424000E-6	0.692681	2.957254E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.699022	2.782468E-8	8.424000E-6	0.699736	2.935530E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.420000E-6	0.703621	2.782478E-8	8.420000E-6	0.701241	2.907422E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.698542	2.784537E-8	8.424000E-6	0.671767	2.968550E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.690268	2.820703E-8	8.424000E-6	0.695719	2.896868E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.701057	2.853148E-8	8.424000E-6	0.695592	2.925070E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.694687	2.813605E-8	8.424000E-6	0.697343	2.950601E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.420000E-6	0.703578	2.796268E-8	8.424000E-6	0.699978	2.933935E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.420000E-6	0.703122	2.777318E-8	8.420000E-6	0.700391	2.896705E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.695251	2.797064E-8	8.424000E-6	0.702301	2.895889E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.694094	2.844556E-8	8.424000E-6	0.701389	2.918513E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.698558	2.835563E-8	8.424000E-6	0.693020	2.941001E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.696697	2.801512E-8	8.424000E-6	0.693764	2.939848E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.420000E-6	0.703588	2.790611E-8	8.420000E-6	0.698212	2.908826E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.698242	2.779643E-8	8.424000E-6	0.671432	2.974188E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.696560	2.808632E-8	8.424000E-6	0.698946	2.896021E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.691597	2.863521E-8	8.424000E-6	0.698270	2.919083E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.692483	2.809396E-8	8.424000E-6	0.693508	2.946218E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.699835	2.781837E-8	8.424000E-6	0.699277	2.941434E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.420000E-6	0.700015	2.775685E-8	8.420000E-6	0.701458	2.902995E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.700664	2.817657E-8	8.424000E-6	0.672791	2.962291E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.692602	2.826212E-8	8.424000E-6	0.694964	2.906832E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.698164	2.842874E-8	8.424000E-6	0.695233	2.952225E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.699342	2.794297E-8	8.424000E-6	0.692474	2.937279E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.420000E-6	0.707485	2.779010E-8	8.420000E-6	0.700529	2.908547E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.701457	2.790203E-8	8.424000E-6	0.671934	2.963901E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.699738	2.825116E-8	8.424000E-6	0.694742	2.899620E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.689815	2.826940E-8	8.424000E-6	0.695012	2.924475E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.700468	2.823109E-8	8.424000E-6	0.693218	2.954436E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.420000E-6	0.697302	2.789294E-8	8.424000E-6	0.698349	2.939008E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.420000E-6	0.703199	2.772100E-8	8.420000E-6	0.702933	2.897380E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.697676	2.790727E-8	8.424000E-6	0.699214	2.892043E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.697041	2.847518E-8	8.424000E-6	0.699039	2.903731E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.696369	2.827420E-8	8.424000E-6	0.692582	2.937874E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
