x y time dx dy dt dr^2 TotalDisplacementSquared
12
2.07336901121305E-05 1.86713812436289E-05 0 0 0 0 0 0
2.07554101660795E-05 1.86229240060393E-05 0.1630163 2.17200539490392E-08 -4.84572375896946E-08 0.1630163 2.81986461837328E-15 2.81986461837328E-15
2.07595592140202E-05 1.86048858204992E-05 0.3270327 4.14904794066473E-09 -1.80381855400533E-08 0.1640164 3.42590736391323E-16 5.09085172978409E-15
2.07265690376569E-05 1.8373640167364E-05 0.4910491 -3.29901763632776E-08 -2.31245653135186E-07 0.1640164 5.45629038303991E-14 8.87004581970595E-14
2.05571895424837E-05 1.84055010893246E-05 0.6550655 -1.69379495173246E-07 3.18609219606039E-08 0.1640164 2.97045317333232E-14 1.01844707538546E-13
2.05551546391753E-05 1.8390206185567E-05 0.8190819 -2.03490330840239E-09 -1.529490375761E-08 0.1640164 2.380749124291E-16 1.1093432837948E-13
2.05357981220657E-05 1.84034624413146E-05 0.9820982 -1.93565171095287E-08 1.32562557475424E-08 0.1630163 5.50403071055728E-16 1.10941724365369E-13
2.05060865644725E-05 1.83870604147881E-05 1.1461146 -2.9711557593231E-08 -1.64020265264533E-08 0.1640164 1.15180312879036E-15 1.32641708619248E-13
2.04499284692418E-05 1.78004291845494E-05 1.310131 -5.61580952307246E-08 -5.86631230238744E-07 0.1640164 3.47289931951366E-13 8.39078159189884E-13
2.02488076311606E-05 1.78068362480127E-05 1.4741474 -2.01120838081199E-07 6.40706346336373E-09 0.1640164 4.04906419727073E-14 9.825490697966E-13
2.02594969199179E-05 1.78069815195072E-05 1.6381638 1.06892887572911E-08 1.45271494467636E-10 0.1640164 1.14281997943856E-16 9.7204606660257E-13
2.02888257575758E-05 1.76554924242424E-05 1.8011801 2.93288376578928E-08 -1.51489095264761E-07 0.1630163 2.38091267024989E-14 1.22993438730794E-12
15
3.49322845417237E-05 1.90509575923393E-06 0 0 0 0 0 0
3.50023413111342E-05 1.8665452653486E-06 0.1630163 7.005676941057E-08 -3.85504938853309E-08 0.1630163 6.39409151904872E-15 6.39409151904872E-15
3.50025354969574E-05 1.8630831643002E-06 0.3270327 1.9418582316888E-10 -3.4621010483924E-09 0.1640164 1.20238518031995E-17 6.70025484431791E-15
3.50741758241758E-05 1.88576007326007E-06 0.4910491 7.16403272184181E-08 2.26769089598704E-08 0.1640164 5.64657868393626E-15 2.05070047879972E-14
3.51261061946903E-05 1.90763274336283E-06 0.6550655 5.19303705144409E-08 2.18726701027587E-08 0.1640164 3.17517707919123E-15 3.75732694471746E-14
