x y time dx dy dt dr^2 TotalDisplacementSquared
11
2.64413875598086E-06 5.60735645933014E-06 0 0 0 0 0 0
2.64241293532338E-06 5.61691542288557E-06 0.1640164 -1.72582065747839E-09 9.55896355542851E-09 0.1640164 9.43522411957897E-17 9.43522411957897E-17
2.63502673796791E-06 5.61597593582888E-06 0.3280328 -7.3861973554683E-09 -9.39487056695221E-10 0.1640164 5.54385473036248E-17 1.57324247380481E-16
2.6284509202454E-06 5.61733128834356E-06 0.4920492 -6.5758177225157E-09 1.35535251468077E-09 0.1640164 4.5078359158803E-17 3.45605403909698E-16
2.62717219589257E-06 5.61927330173776E-06 0.6550655 -1.27872435282406E-09 1.94201339419831E-09 0.1630163 5.40655199375092E-18 4.29875294197303E-16
2.62105263157895E-06 5.61766917293233E-06 0.8190819 -6.11956431362737E-09 -1.60412880542538E-09 0.1640164 4.0022296613017E-17 6.39321201741373E-16
2.62849779086892E-06 5.61450662739322E-06 0.9830983 7.44515928997735E-09 -3.162545539106E-09 0.1640164 6.54320911400554E-17 2.95764692963117E-16
2.64100346020761E-06 5.61043829296424E-06 1.1471147 1.25056693386876E-08 -4.06833442898069E-09 0.1640164 1.7294311063462E-16 1.93277781340243E-17
2.577E-06 5.92142857142857E-06 1.3111311 -6.40034602076125E-08 3.10990278464327E-07 0.1640164 1.00811396217867E-13 1.03148904152625E-13
2.65988700564972E-06 5.69604519774011E-06 1.6381638 8.28870056497175E-08 -2.25383373688459E-07 0.3270327 5.76679208407677E-14 8.11369968838455E-15
2.63443145589798E-06 5.61450584484591E-06 1.8021802 -2.54555497517366E-08 -8.15393528942048E-08 0.1640164 7.2966510835688E-15 1.45345388152111E-16
14
1.475E-05 4.08920454545454E-05 0 0 0 0 0 0
1.50139896373057E-05 4.08873056994819E-05 0.4920492 2.639896373057E-07 -4.73975506358926E-09 0.4920492 6.9712993882858E-14 6.9712993882858E-14
1.50103123158515E-05 4.08933411903359E-05 0.6560656 -3.67732145419808E-09 6.03549085402477E-09 0.1640164 4.99498429265222E-17 6.77641807152108E-14
1.50018610421836E-05 4.08817617866005E-05 0.8190819 -8.45127366787857E-09 -1.15794037353893E-08 0.1630163 2.05506617476526E-16 6.35397383962231E-14
1.50947660586836E-05 4.08298969072165E-05 0.9830983 9.29050164999605E-08 -5.18648793840057E-08 0.1640164 1.13213078043754E-14 1.22726077155312E-13
1.49594917463076E-05 4.10490877497828E-05 1.1471147 -1.35274312376026E-07 2.19190842566306E-07 0.1640164 6.63437650537338E-14 6.8549074264404E-14
1.50103410740203E-05 4.10433599419448E-05 1.3111311 5.08493277127613E-08 -5.72780783794968E-09 0.1640164 2.61846191146827E-15 9.06735489189954E-14
1.5073815309842E-05 4.09626366950182E-05 1.4751475 6.34742358217224E-08 -8.07232469266239E-08 0.1640164 1.05452212075283E-14 1.09839478119582E-13
1.49197545159796E-05 4.11382584529875E-05 1.8021802 -1.54060793862421E-07 1.75621757969267E-07 0.3270327 5.45777300777352E-14 8.94374362972954E-14
1.50425969447709E-05 4.08653055229142E-05 1.9661966 1.22842428791238E-07 -2.72952930073274E-07 0.1640164 8.95935643469156E-14 8.63279960328839E-14
1.50584435096154E-05 4.08703425480769E-05 2.130213 1.58465648445265E-08 5.0370251627001E-09 0.1640164 2.76485239861458E-16 9.5608414773038E-14
1.50349362380446E-05 4.0893995749203E-05 2.2942294 -2.35072715707521E-08 2.36532011260593E-08 0.1640164 1.1120657402109E-15 8.11924634002789E-14
1.50743634259259E-05 4.08829571759259E-05 2.4572457 3.94271878812926E-08 -1.10385732770553E-08 0.1630163 1.67635324421967E-15 1.0529422888667E-13
1.51282196969697E-05 4.09736742424242E-05 2.6212621 5.3856271043772E-08 9.07170664983212E-08 0.1640164 1.11300840848011E-14 1.49713398186411E-13
21
1.63348563968668E-06 7.11977806788512E-06 0 0 0 0 0 0
1.74682971014493E-06 7.35235507246377E-06 0.3270327 1.13344070458243E-07 2.32577004578651E-07 0.3270327 6.69389413668212E-14 6.69389413668212E-14
1.83586556169429E-06 7.44682320441989E-06 0.4910491 8.90358515493634E-08 9.44681319561207E-08 0.1640164 1.68516108163993E-14 1.47916154162853E-13
1.83584987057808E-06 7.44391716997411E-06 0.6550655 -1.56911162063622E-11 -2.90603444577364E-09 0.1640164 8.44528241115072E-18 1.4601743944733E-13
1.83166515013649E-06 7.44722474977252E-06 0.8190819 -4.18472044159679E-09 3.30757979840524E-09 0.1640164 2.84519692971365E-17 1.46496447841194E-13
1.75E-06 7.35201949860724E-06 1.310131 -8.16651501364878E-08 -9.52052511652788E-08 0.4910491 1.57332365962589E-14 6.75116783030807E-14
1.75E-06 7.35267229254571E-06 1.4741474 0 6.52793938468399E-10 0.1640164 4.26139926101084E-19 6.781531603948E-14
1.72370727432077E-06 7.44149868536372E-06 1.6381638 -2.62927256792287E-08 8.88263928180057E-08 0.1640164 8.58143548470183E-15 1.11644099066858E-13
1.76445743989604E-06 7.38076673164392E-06 1.8021802 4.07501655752651E-08 -6.07319537197917E-08 0.1640164 5.34894619703444E-15 8.52686950606862E-14
1.83793264733396E-06 7.44480823199252E-06 1.9651965 7.34752074379206E-08 6.40415003485915E-08 0.1630163 9.4999198749441E-15 1.47443186515607E-13
1.72697368421053E-06 7.31864035087719E-06 2.1292129 -1.10958963123431E-07 -1.26167881115323E-07 0.1640164 2.8230225722557E-14 4.82862220657125E-14
1.62415881561238E-06 7.12415881561238E-06 2.2932293 -1.02814868598144E-07 -1.94481535264811E-07 0.1640164 4.83939647638115E-14 1.06180597962916E-16
1.6255364806867E-06 7.14127324749642E-06 2.6212621 1.37766507431292E-09 1.71144318840408E-08 0.3280328 2.94801739770455E-16 5.25231875329414E-16
1.62370753323486E-06 7.12444608567208E-06 2.9482948 -1.82894745183559E-09 -1.68271618243407E-08 0.3270327 2.86498423844126E-16 1.17401755842637E-16
1.61556927297668E-06 7.13305898491084E-06 3.2763276 -8.13826025817921E-09 8.61289923875397E-09 0.3280328 1.40413313326788E-16 4.97378953131372E-16
1.61445366528354E-06 7.13381742738589E-06 3.4393439 -1.11560769313956E-09 7.58442475055965E-10 0.1630163 1.8198155129612E-18 5.59319664873911E-16
1.60947712418301E-06 7.13888888888889E-06 3.6033603 -4.97654110053425E-09 5.07146150299675E-09 0.1640164 5.04856831016847E-17 9.4163229612854E-16
1.54962646744931E-06 7.15635005336179E-06 3.7673767 -5.98506567337003E-08 1.74611644729037E-08 0.1640164 3.88699337620501E-15 8.36987089004438E-15
1.53336755646817E-06 7.16247433264887E-06 3.9313931 -1.62589109811337E-08 6.1242792870777E-09 0.1640164 3.01858983078561E-16 1.18466016121253E-14
1.48651635720601E-06 7.14323607427056E-06 4.0954095 -4.68511992621603E-08 -1.92382583783139E-08 0.1640164 2.56514545773342E-15 2.21502480564628E-14
1.54365079365079E-06 7.19675925925926E-06 4.2584258 5.71344364447814E-08 5.35231849887028E-08 0.1630163 6.12907515919767E-15 1.39964033876745E-14
33
2.45258620689655E-06 6.19360632183908E-06 0 0 0 0 0 0
2.47931654676259E-06 6.19454436450839E-06 0.1640164 2.67303398660381E-08 9.38042669312189E-10 0.1640164 7.15390993403357E-16 7.15390993403357E-16
