x y time dx dy dt dr^2 TotalDisplacementSquared
11
6.05881924198251E-05 2.36537900874636E-05 0 0 0 0 0 0
6.05127533193571E-05 2.36577568134172E-05 0.1630163 -7.54391004679746E-08 3.96672595363512E-09 0.1630163 5.70679279420841E-15 5.70679279420841E-15
6.05794573643411E-05 2.3640180878553E-05 0.3270327 6.67040449839931E-08 -1.75759348642188E-08 0.1640164 4.75834310357783E-15 2.61511761480147E-16
6.05371621621622E-05 2.36242492492492E-05 0.4910491 -4.22952021789271E-08 -1.59316293037222E-08 0.1640164 2.04270093962754E-15 3.47674831954665E-15
6.05029099190283E-05 2.34526821862348E-05 0.6550655 -3.4252243133821E-08 -1.71567063014432E-07 0.1640164 3.06084732710966E-14 4.77174928787721E-14
6.0591778697001E-05 2.36165977249224E-05 0.8190819 8.88687779726922E-08 1.63915538687622E-07 0.1640164 3.47659635216129E-14 1.39613321537266E-15
6.05815061963775E-05 2.36086749285033E-05 0.9820982 -1.02725006235289E-08 -7.92279641910198E-09 0.1630163 1.68294972158937E-16 2.08008315199656E-15
6.07144073569482E-05 2.38123297002725E-05 1.1461146 1.32901160570725E-07 2.03654771769141E-07 0.1640164 5.91379845453867E-14 4.10650191826061E-14
6.05884576612903E-05 2.36514616935484E-05 1.310131 -1.25949695657908E-07 -1.6086800672409E-07 0.1640164 4.17418414237018E-14 5.49177125907703E-18
6.04270726714432E-05 2.35982599795292E-05 1.4741474 -1.61384989847129E-07 -5.32017140192167E-08 0.1640164 2.88755373225403E-14 2.90431662058442E-14
6.03653374233129E-05 2.36070552147239E-05 1.6381638 -6.17352481303115E-08 8.79523519475356E-09 0.1640164 3.88859702384216E-15 5.18484978004377E-14
14
3.92825907590759E-05 1.59451320132013E-05 0 0 0 0 0 0
3.92435330156569E-05 1.59618788291355E-05 0.1640164 -3.90577434190007E-08 1.67468159341464E-08 0.1640164 1.80596316491667E-15 1.80596316491667E-15
3.92930327868852E-05 1.59514051522248E-05 0.3280328 4.94997712283407E-08 -1.04736769106424E-08 0.1640164 2.55992525968659E-15 1.48388217979239E-16
3.92064220183486E-05 1.61023509174312E-05 0.8190819 -8.66107685366231E-08 1.50945765206368E-07 0.4910491 3.02860492602404E-14 3.05194609112216E-14
3.91531377899045E-05 1.61105047748977E-05 0.9830983 -5.32842284441202E-08 8.153857466489E-09 0.1640164 2.905694392469E-15 4.41062215383736E-14
3.92125E-05 1.61572916666667E-05 1.1471147 5.93622100954931E-08 4.67868917689849E-08 0.1640164 5.71288522882417E-15 4.99244330663728E-14
3.91654163540885E-05 1.61324081020255E-05 1.3111311 -4.70836459114778E-08 -2.48835646411578E-08 0.1640164 2.8360615015681E-15 4.88021746294335E-14
3.92290138549307E-05 1.61261206193969E-05 1.4741474 6.35975008422065E-08 -6.28748262860412E-09 0.1630163 4.08417455117946E-15 3.5627360230402E-14
3.92300492610837E-05 1.61536945812808E-05 1.6381638 1.03540615301512E-09 2.75739618838848E-08 0.1640164 7.61395439875635E-16 4.62589538151638E-14
3.92329495128432E-05 1.61299822852082E-05 1.8021802 2.90025175948472E-09 -2.37122960726381E-08 0.1640164 5.70684445304844E-16 3.66338763885329E-14
3.91488925348646E-05 1.61228465955701E-05 1.9661966 -8.40569779785838E-08 -7.13568963801237E-09 0.1640164 7.11649361350216E-15 4.94576879437692E-14
3.93310606060606E-05 1.63982323232323E-05 2.130213 1.8216807119596E-07 2.75385727662186E-07 0.1640164 1.09022505163288E-13 2.07649217016912E-13
