x y time dx dy dt dr^2 TotalDisplacementSquared
16
3.1748073630137E-05 2.7886772260274E-05 0 0 0 0 0 0
3.18209723207949E-05 2.81098296664301E-05 0.1640164 7.28986906579045E-08 2.23057406156119E-07 0.1640164 5.50688255407328E-14 5.50688255407328E-14
3.2070892410342E-05 2.8208507089241E-05 0.3270327 2.49920089547064E-07 9.86774228109439E-08 0.1630163 7.21972849318225E-14 2.07725265023489E-13
3.25997492020064E-05 2.85404696762426E-05 0.4910491 5.28856791664431E-07 3.31962587001556E-07 0.1640164 3.89888665258361E-13 1.15267159136312E-12
3.23895910780669E-05 2.84079925650558E-05 0.6550655 -2.10158123939472E-07 -1.3247711118683E-07 0.1640164 6.17166220461662E-14 6.83215242115349E-13
3.23944921316166E-05 2.8069474248927E-05 0.8190819 4.90105354968051E-09 -3.3851831612872E-07 0.1640164 1.14618670680521E-13 4.51236895712929E-13
3.21792686480186E-05 2.8358682983683E-05 0.9830983 -2.15223483597946E-07 2.89208734755942E-07 0.1640164 1.29962840151168E-13 4.08628874314383E-13
3.22818685005032E-05 2.78993626299899E-05 1.1461146 1.02599852484538E-07 -4.59320353693045E-07 0.1630163 2.21501917046552E-13 2.85095481038854E-13
3.23411736178468E-05 2.81838021338506E-05 1.310131 5.93051173435626E-08 2.84439503860693E-07 0.1640164 8.44229282996507E-14 4.39994341218287E-13
3.23155061019383E-05 2.80268604929409E-05 1.4741474 -2.56675159084878E-08 -1.56941640909736E-07 0.1640164 2.52895000243529E-14 3.41604322986247E-13
3.26465545131026E-05 2.78330637334196E-05 1.6381638 3.31048411164296E-07 -1.93796759521287E-07 0.1640164 1.47150234535357E-13 8.1015250291146E-13
3.27098997493734E-05 2.78006623702112E-05 1.8021802 6.33452362708766E-08 -3.24013632083648E-08 0.1640164 5.06246729597356E-15 9.32524396812062E-13
3.26819911223843E-05 2.76207989854153E-05 1.9651965 -2.79086269891593E-08 -1.79863384795897E-07 0.1630163 3.31297286506571E-14 9.42943665264488E-13
3.2573569023569E-05 2.7623063973064E-05 2.1292129 -1.08422098815254E-07 2.26498764862981E-09 0.1640164 1.17604816805531E-14 7.50984705320741E-13
3.27708962739174E-05 2.76672960725076E-05 2.2932293 1.97327250348401E-07 4.42320994435796E-08 0.1640164 4.08945223512473E-14 1.09433595762648E-12
3.26490610328638E-05 2.74746478873239E-05 2.4572457 -1.21835241053574E-07 -1.92648185183611E-07 0.1640164 5.19571492171214E-14 9.81624798651951E-13
12
1.18270609318996E-05 2.79345878136201E-05 0 0 0 0 0 0
1.2188872255489E-05 2.78557884231537E-05 0.1640164 3.6181132358938E-07 -7.87993904663793E-08 0.1640164 1.37116777815372E-13 1.37116777815372E-13
1.20069906790945E-05 2.80895472703063E-05 0.3280328 -1.81881576394481E-07 2.33758847152565E-07 0.1640164 8.77241064538377E-14 5.63871471420982E-14
1.21818927789934E-05 2.79053610503282E-05 0.4920492 1.74902099898894E-07 -1.84186219978031E-07 0.1640164 6.45153081788382E-14 1.26759843404511E-13
1.25626043405676E-05 2.79250834724541E-05 0.6560656 3.80711561574179E-07 1.97224221258629E-08 0.1640164 1.45330267050761E-13 5.41114438535899E-13
1.25262333594362E-05 2.78670712607674E-05 0.8190819 -3.63709811314354E-08 -5.80122116866661E-08 0.1630163 4.6882649732418E-15 4.93400568336438E-13
1.2461842776927E-05 2.7624808575804E-05 0.9830983 -6.43905825091746E-08 -2.42262684963443E-07 0.1640164 6.28373556415671E-14 4.9891116695826E-13
1.24943334613907E-05 2.80903764886669E-05 1.1471147 3.24906844636992E-08 4.65567912862941E-07 0.1640164 2.17809126064475E-13 4.69522739886252E-13
1.25051679586563E-05 2.80951227390181E-05 1.3111311 1.08344972656287E-08 4.7462503511646E-09 0.1640164 1.39913223394846E-16 4.85600602009344E-13
1.27660621761658E-05 2.83455958549223E-05 1.8021802 2.60894217509472E-07 2.50473115904192E-07 0.4910491 1.30802574520635E-13 1.05065094674848E-12
1.25221198156682E-05 2.84006912442396E-05 1.9661966 -2.439423604976E-07 5.50953893173514E-08 0.1640164 6.25433771691717E-14 7.0035925994092E-13
1.254296875E-05 2.85355282738095E-05 2.2942294 2.08489343317968E-08 1.34837029569894E-07 0.3280328 1.86157026060041E-14 8.73653440709927E-13
28
1.02654176424668E-06 3.89119828259173E-05 0 0 0 0 0 0
1.41516587677725E-06 3.8910663507109E-05 0.1640164 3.88624112530569E-07 -1.31931880824254E-09 0.1640164 1.5103044144229E-13 1.5103044144229E-13
1.20968645016797E-06 3.89809630459127E-05 0.3270327 -2.05479426609278E-07 7.02995388036456E-08 0.1630163 4.7163819915683E-14 3.83002467318225E-14
8.86506687647522E-07 3.90090479937057E-05 0.4910491 -3.23179762520452E-07 2.808494779309E-08 0.1640164 1.05233923195316E-13 2.90314694759411E-14
