x y time dx dy dt dr^2 TotalDisplacementSquared
11
6.94955470737913E-05 1.9359096692112E-05 0 0 0 0 0 0
6.95020107238606E-05 1.93569034852547E-05 0.1630163 6.46365006925009E-09 -2.19320685726743E-09 0.1630163 4.65889285364816E-17 4.65889285364816E-17
6.94906040268456E-05 1.93523489932886E-05 0.4910491 -1.14066970149622E-08 -4.55449196610047E-09 0.3280328 1.50856133860422E-16 6.99651525183945E-17
6.94976510067114E-05 1.93604026845638E-05 0.6550655 7.04697986577685E-09 8.05369127516897E-09 0.1640164 1.14521868384397E-16 6.13215001629345E-18
6.94934456928839E-05 1.93583021223471E-05 0.9830983 -4.20531382751221E-09 -2.10056221669319E-09 0.3280328 2.20970260140644E-17 5.04714282946556E-18
6.94820512820513E-05 1.93589743589744E-05 1.310131 -1.13944108326081E-08 6.72236627291767E-10 0.3270327 1.30284500305328E-16 1.82151360087507E-16
6.9490494296578E-05 1.93593155893536E-05 1.4741474 8.4430145266623E-09 3.41230379255819E-10 0.1640164 7.14009324691576E-17 2.55784735705905E-17
6.9481684981685E-05 1.93623321123321E-05 1.6381638 -8.80931489297154E-09 3.01652297849841E-09 0.1640164 8.67034397633392E-17 2.02625541566322E-16
6.94909090909091E-05 1.93545454545455E-05 1.8011801 9.22410922410677E-09 -7.78665778665655E-09 0.1630163 1.45716230464751E-16 4.22246486028636E-17
6.9497691292876E-05 1.93588390501319E-05 2.1292129 6.78220196689949E-09 4.29359558647135E-09 0.3280328 6.44332265799816E-17 4.66405487281513E-18
6.94852752880922E-05 1.93581946222791E-05 2.2932293 -1.24160047838018E-08 -6.44427852797946E-10 0.1640164 1.5457246204885E-16 1.06323311432775E-16
74
2.60223000368596E-05 5.71480372281607E-05 0 0 0 0 0 0
2.60218820435763E-05 5.71422332832457E-05 0.1630163 -4.17993283306828E-10 -5.80394491503E-09 0.1630163 3.38604949615922E-17 3.38604949615922E-17
2.60341450502912E-05 5.71623875066173E-05 0.3270327 1.22630067148997E-08 2.0154223371577E-08 0.1640164 5.56574053401095E-16 3.46234834975052E-16
2.5995282216933E-05 5.71556018361102E-05 0.4910491 -3.88628333581416E-08 -6.78567050709233E-09 0.1640164 1.5563651408535E-15 7.87185887012366E-16
2.59239934264585E-05 5.70860209531635E-05 0.6550655 -7.12887904745116E-08 -6.95808829466458E-08 0.1640164 9.92359091895364E-15 1.35102080130731E-14
2.60154504504504E-05 5.71400900900901E-05 0.8190819 9.14570239919463E-08 5.40691369265716E-08 0.1640164 1.12878588054478E-14 1.1007383748941E-16
